reviewId,asin,source,date,rating,verified_purchase,helpful_votes,author,title,body,format,star_filter
R1N49AR47D424H,0692901159,custom,2023-11-20,5,True,0,,Most updated information's on the CKD .,"I am in stage 3 of CKD, Bought this book couple of weeks ago, reading through half way so far ,all facts about CKD are backed by medical research and evidences , except some of the medical terminologies and research notes, which are difficult to understand by a common reader ,this book is very well written and compiled, anybody with concerns about kidneys health or CKD ,this book is a must to read,I highly appreciate and  recommend.",Format: Paperback,five_star
RHQG9258Y2LFO,0692901159,custom,2023-11-14,5,True,0,,it is easy to read and you wouldnt need another book once you have this one,the book is greay a lot of good info,Format: Paperback,five_star
R3DSY7IM6LEM35,0692901159,custom,2023-02-12,5,True,0,,Excellent,"The information in this book can be overwhelming, yet I find that it is good, well-researched information. I'm so glad I found this book when I was diagnosed with Stage 3 CKD. With a medical background, I can understand much of it, and for that I am grateful.",Format: Paperback,five_star
RQ1SS7RBG6389,0692901159,custom,2022-04-03,5,True,0,,"Very informative and useful, exceeds expectations","My grandma has chronic kidney disease and this book really helps me understand what to look out for. I've learnt a lot from this book, far more than I've imagined. The way the author explains various concepts is also easy to understand even though I don't have a science background. Thank you so much for writing this book! ❤️ I hope more people can benefit from this book and improve their kidney health. My grandma started walking for at least an hour a day for around 2 months since. Her egfr improved slightly from 14 to 18. Hopefully by following the advice in this book, we'll be able to see even more improvements. 🌞🌄💖",Format: Paperback,five_star
R36CHONT4XI8QB,0692901159,custom,2019-08-31,5,True,0,,Very helpful,I bought it for a relative who has CKD. I read it and found the book is very inspiring and useful. it covers practically all the aspects of the disease and helps to understand all the challenges. It contains many important research information and provides new ideas and practical solutions to keep the disease under control. It also helps to avoid some serious mistakes. so it is very helpful.,Format: Kindle Edition,five_star
RMM1WMHXFGST0,0692901159,custom,2019-07-16,5,True,0,,Must read for all kidney patients,"Very informative ,inspiring and helpful. Makes life very easy to manage for kidney patients at all stages of kidney diseases.",Format: Kindle Edition,five_star
R2BGDDMJ4U9LMQ,0692901159,custom,2022-04-02,2.0,False,0,,no quick and easy solutions,"DO youever read those American websites that promise nice simple solutions to things that  then go on and on and on with waffle, and end up with the site asking you to buy a dvd course or whatever.  That's what this book is like.  It is very frustrating indeed - loads of education you don't need and haven't asked for as (in my estimation) ""filler"".  But if you want to know 'don't eat this' or 'do eat that', this ain't for you.",Format: Kindle Edition,two_star
R1OFYO5WP7CSL9,0692901159,custom,2026-01-30,2,True,0,,Tedious and difficult read,Tedious and repetitive. Most difficult to work through.,Format: Paperback,two_star
R3W2YC6NUCOHU8,0692901159,custom,2025-07-15,2,True,0,,Too much and somehow not enough.,"I never did find a “diet” plan. A great deal of unnecessary information that somehow never gets to the point. Way too many clinical trials and studies that were. Not helpful. I don’t understand my ckd any better than I did yesterday. Sorry, pass on this one.",Format: Paperback,two_star
R23ILABO16UPVL,0692901159,custom,2024-11-27,2,True,0,,It's somewhat informative but really scare tactics,"I didn't like it at all. According to my nephrologist, most of the foods the book says are bad for you, aren't really. My Dr said it's partially due to all the supplements we consume that are not FDA aporoved!",Format: Paperback,two_star
ROQL18WRQIJLV,0692901159,custom,2024-04-24,2,True,0,,Technical,Very technical.  I wanted information not a manual with very technical information that was interesting but hard to find the practical,Format: Paperback,two_star
R8IOJ34Y879GL,0692901159,custom,2023-01-22,2,True,0,,the ink is insufficient to be able to  read the text ;  it is too light.,The ink in this book was not suffiecient.  Many pages the ink is so light you can not read the text.,Format: Paperback,two_star
RZZIXL75JKAA3,0692901159,custom,2021-09-19,2,True,0,,Over 600 pages of tiny print and too professional got my meeds,I like that is a very thorough book on the topic of Kidney disease.,Format: Paperback,two_star
R23CQSILEQCEOV,0692901159,custom,2021-01-12,2,True,0,,Don't bother,Not much help,Format: Paperback,two_star
R2SIQ47X0DUE72,0692901159,custom,2019-06-20,2,True,0,,Disappointing.,Disappointing given other reviews. Technical. No an easy read. I hope to get something from it.,Format: Paperback,two_star
RNB9X1UIJHBSC,0692901159,custom,2019-03-12,2,True,0,,Very small print.,The print is too small for me to read.,Format: Paperback,two_star
